Anne,Sexe,CGT,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110+
2016-2017,2,61,0.0007461,0.0007296,0.0007190,0.0007141,0.0007147,0.0007208,0.0007327,0.0007505,0.0007748,0.0008060,0.0008450,0.0008928,0.0009505,0.0010199,0.0011029,0.0012019,0.0013199,0.0014608,0.0016293,0.0018313,0.0020695,0.0023404,0.0026431,0.0029809,0.0033573,0.0037761,0.0042414,0.0047575,0.0053292,0.0059615,0.0066599,0.0074300,0.0082781,0.0092106,0.0102344,0.0113570,0.0125859,0.0139294,0.0153959,0.0169945,0.0187401,0.0206500,0.0227385,0.0250206,0.0275126,0.0302320,0.0331974,0.0364292,0.0399489,0.0437798,0.0487041,0.0550485,0.0623924,0.0709165,0.0808387,0.0924226,0.1059894,0.1219317,0.1407325,0.1629895,0.1884756,0.2165845,0.2474469,0.2811113,0.3163685,0.3532521,0.3935726,0.4365556,0.4820104,0.5296747,0.5792164,0.6302408,0.6823007,0.7349108,0.7875656,0.8397572,0.8909950,0.9408231,0.9888357,1.2153980,2.0000000
2016-2017,1,62,0.0018798,0.0018939,0.0019166,0.0019481,0.0019891,0.0020399,0.0021014,0.0021744,0.0022600,0.0023594,0.0024741,0.0026060,0.0027572,0.0029302,0.0031279,0.0033539,0.0036124,0.0039081,0.0042469,0.0046358,0.0050770,0.0055660,0.0061019,0.0066893,0.0073330,0.0080385,0.0088118,0.0096592,0.0105881,0.0116062,0.0127222,0.0139455,0.0152865,0.0167567,0.0183687,0.0201363,0.0220746,0.0242006,0.0265327,0.0290912,0.0319112,0.0350221,0.0384439,0.0422090,0.0463534,0.0509171,0.0559449,0.0614867,0.0675982,0.0743418,0.0825168,0.0924894,0.1038622,0.1168593,0.1317461,0.1488380,0.1685115,0.1912181,0.2175022,0.2480234,0.2821029,0.3186594,0.3581034,0.4003808,0.4437490,0.4875669,0.5343708,0.5832092,0.6337703,0.6856903,0.7385625,0.7919489,0.8453945,0.8984418,0.9506462,1.0015906,1.0508976,1.0982396,1.1433458,1.3178918,2.0000000
2016-2017,2,62,0.0010858,0.0011154,0.0011509,0.0011929,0.0012420,0.0012989,0.0013645,0.0014398,0.0015261,0.0016248,0.0017377,0.0018668,0.0020144,0.0021835,0.0023774,0.0026001,0.0028565,0.0031523,0.0034944,0.0038910,0.0043456,0.0048537,0.0054144,0.0060321,0.0067118,0.0074587,0.0082782,0.0091762,0.0101588,0.0112326,0.0124043,0.0136812,0.0150707,0.0165808,0.0182197,0.0199959,0.0219183,0.0239962,0.0262390,0.0286565,0.0312591,0.0340589,0.0370688,0.0403008,0.0437671,0.0474801,0.0514526,0.0556979,0.0602293,0.0650602,0.0716408,0.0805056,0.0906724,0.1023592,0.1158254,0.1313809,0.1493976,0.1703237,0.1947016,0.2231923,0.2559567,0.2924815,0.3325346,0.3761814,0.4219163,0.4695562,0.5217025,0.5772887,0.6360723,0.6977194,0.7618078,0.8278344,0.8952295,0.9633738,1.0316204,1.0993183,1.1658361,1.2305848,1.2930370,1.4359599,2.0000000
2017-2018,1,10,0.0006841,0.0007394,0.0007992,0.0008638,0.0009335,0.0010088,0.0010902,0.0011781,0.0012730,0.0013756,0.0014863,0.0016059,0.0017351,0.0018746,0.0020253,0.0021880,0.0023637,0.0025534,0.0027583,0.0029795,0.0032198,0.0034842,0.0037768,0.0041013,0.0044615,0.0048620,0.0053078,0.0058047,0.0063594,0.0069795,0.0076737,0.0084521,0.0093262,0.0103091,0.0114163,0.0126655,0.0140769,0.0156745,0.0174858,0.0195429,0.0218711,0.0244820,0.0273950,0.0306443,0.0342681,0.0383090,0.0428145,0.0478377,0.0534380,0.0596819,0.0666438,0.0744078,0.0830679,0.0927306,0.1035161,0.1155607,0.1290193,0.1440688,0.1609116,0.1797803,0.1996712,0.2198616,0.2411184,0.2633852,0.2823666,0.3001749,0.3235656,0.3477833,0.3727344,0.3983108,0.4243913,0.4508441,0.4775287,0.5042996,0.5310086,0.5575089,0.5836578,0.6093200,0.6343702,0.9910279,2.0000000
2017-2018,2,10,0.0003053,0.0003426,0.0003837,0.0004286,0.0004778,0.0005315,0.0005899,0.0006532,0.0007218,0.0007958,0.0008755,0.0009610,0.0010525,0.0011502,0.0012543,0.0013647,0.0014816,0.0016049,0.0017347,0.0018709,0.0020156,0.0021740,0.0023502,0.0025464,0.0027651,0.0030094,0.0032826,0.0035887,0.0039321,0.0043182,0.0047529,0.0052432,0.0057972,0.0064243,0.0071355,0.0079435,0.0088632,0.0099122,0.0111109,0.0124835,0.0140499,0.0158212,0.0178144,0.0200575,0.0225819,0.0254231,0.0286215,0.0322223,0.0362772,0.0408444,0.0459904,0.0517905,0.0583307,0.0657092,0.0740384,0.0834472,0.0940840,0.1061203,0.1197549,0.1352191,0.1522522,0.1705166,0.1901481,0.2111456,0.2324660,0.2544835,0.2786480,0.3040826,0.3306936,0.3583607,0.3869380,0.4162567,0.4461282,0.4763484,0.5067038,0.5369766,0.5669513,0.5964207,0.6251916,0.9872214,2.0000000
2017-2018,1,11,0.0006828,0.0007214,0.0007635,0.0008093,0.0008593,0.0009138,0.0009733,0.0010384,0.0011097,0.0011878,0.0012734,0.0013674,0.0014707,0.0015843,0.0017096,0.0018477,0.0020002,0.0021688,0.0023554,0.0025622,0.0027915,0.0030455,0.0033269,0.0036390,0.0039855,0.0043708,0.0047995,0.0052772,0.0058101,0.0064051,0.0070704,0.0078151,0.0086497,0.0095862,0.0106383,0.0118218,0.0131548,0.0146581,0.0163557,0.0182753,0.0204390,0.0228570,0.0255460,0.0285349,0.0318556,0.0355434,0.0396372,0.0441800,0.0492194,0.0548080,0.0610043,0.0678730,0.0754862,0.0839240,0.0932758,0.1036417,0.1151338,0.1278781,0.1420170,0.1577119,0.1740297,0.1904262,0.2076793,0.2257697,0.2447303,0.2640358,0.2834477,0.3036158,0.3244963,0.3460358,0.3681706,0.3908277,0.4139254,0.4373743,0.4610786,0.4849375,0.5088471,0.5327018,0.5563970,0.9474274,2.0000000
2017-2018,2,11,0.0004188,0.0004430,0.0004694,0.0004984,0.0005302,0.0005651,0.0006035,0.0006458,0.0006924,0.0007438,0.0008006,0.0008634,0.0009330,0.0010101,0.0010957,0.0011909,0.0012969,0.0014152,0.0015472,0.0016948,0.0018594,0.0020414,0.0022419,0.0024629,0.0027065,0.0029752,0.0032716,0.0035986,0.0039597,0.0043583,0.0047987,0.0052853,0.0058231,0.0064179,0.0070757,0.0078036,0.0086093,0.0095015,0.0104899,0.0115851,0.0128033,0.0141664,0.0156967,0.0174170,0.0193535,0.0215364,0.0240005,0.0267862,0.0299400,0.0335163,0.0375781,0.0421991,0.0474653,0.0534779,0.0603560,0.0682401,0.0772971,0.0877257,0.0997637,0.1136973,0.1292931,0.1461900,0.1644939,0.1842143,0.2043334,0.2250007,0.2475370,0.2714544,0.2966949,0.3231736,0.3507779,0.3793683,0.4087799,0.4388254,0.4692997,0.4999848,0.5306560,0.5610885,0.5910637,0.9686656,2.0000000
2017-2018,1,12,0.0005719,0.0006189,0.0006702,0.0007264,0.0007878,0.0008551,0.0009289,0.0010098,0.0010985,0.0011959,0.0013030,0.0014207,0.0015503,0.0016929,0.0018500,0.0020233,0.0022145,0.0024256,0.0026589,0.0029168,0.0032016,0.0035151,0.0038597,0.0042386,0.0046552,0.0051133,0.0056170,0.0061712,0.0067807,0.0074514,0.0081894,0.0090016,0.0098956,0.0108799,0.0119637,0.0131573,0.0144720,0.0159206,0.0175170,0.0192766,0.0212227,0.0233870,0.0258013,0.0284976,0.0315124,0.0348875,0.0386708,0.0429173,0.0476903,0.0530630,0.0591197,0.0659585,0.0736935,0.0824577,0.0924070,0.1037247,0.1166271,0.1313710,0.1482620,0.1676665,0.1885853,0.2101989,0.2332482,0.2576988,0.2840065,0.3112928,0.3384266,0.3665553,0.3955224,0.4251498,0.4552414,0.4855883,0.5159740,0.5461814,0.5759981,0.6052229,0.6336708,0.6611774,0.6876018,1.0216841,2.0000000
2017-2018,2,12,0.0003396,0.0003637,0.0003903,0.0004197,0.0004522,0.0004883,0.0005283,0.0005727,0.0006221,0.0006772,0.0007387,0.0008073,0.0008842,0.0009703,0.0010671,0.0011758,0.0012983,0.0014364,0.0015926,0.0017692,0.0019681,0.0021891,0.0024330,0.0027020,0.0029985,0.0033249,0.0036841,0.0040789,0.0045126,0.0049886,0.0055107,0.0060828,0.0067092,0.0073946,0.0081438,0.0089623,0.0098557,0.0108301,0.0118920,0.0130485,0.0143164,0.0157254,0.0173023,0.0190697,0.0210536,0.0232840,0.0257957,0.0286285,0.0318291,0.0354514,0.0395582,0.0442232,0.0495325,0.0555872,0.0625067,0.0704324,0.0795320,0.0900061,0.1020951,0.1160890,0.1317073,0.1485576,0.1667762,0.1863743,0.2063255,0.2269630,0.2496786,0.2737587,0.2991393,0.3257295,0.3534107,0.3820383,0.4114428,0.4414342,0.4718059,0.5023405,0.5328158,0.5630114,0.5927146,0.9694761,2.0000000
2017-2018,1,13,0.0007308,0.0007823,0.0008379,0.0008978,0.0009626,0.0010327,0.0011084,0.0011903,0.0012789,0.0013749,0.0014789,0.0015917,0.0017139,0.0018466,0.0019905,0.0021469,0.0023168,0.0025015,0.0027024,0.0029211,0.0031596,0.0034209,0.0037082,0.0040241,0.0043719,0.0047553,0.0051782,0.0056452,0.0061613,0.0067325,0.0073650,0.0080664,0.0088449,0.0097098,0.0106718,0.0117430,0.0129370,0.0142696,0.0157583,0.0174235,0.0192871,0.0213709,0.0237002,0.0263062,0.0292248,0.0324967,0.0361686,0.0402937,0.0449335,0.0501583,0.0560494,0.0627008,0.0702213,0.0787377,0.0883975,0.0993737,0.1118698,0.1261258,0.1424268,0.1611127,0.1810081,0.2012610,0.2227792,0.2455243,0.2678109,0.2901352,0.3148855,0.3405958,0.3671493,0.3944101,0.4222256,0.4504296,0.4788461,0.5072945,0.5355933,0.5635657,0.5910437,0.6178721,0.6439116,0.9967307,2.0000000
2017-2018,2,13,0.0003502,0.0003705,0.0003932,0.0004182,0.0004461,0.0004771,0.0005116,0.0005500,0.0005929,0.0006408,0.0006945,0.0007546,0.0008220,0.0008979,0.0009834,0.0010799,0.0011890,0.0013126,0.0014529,0.0016125,0.0017927,0.0019931,0.0022141,0.0024577,0.0027259,0.0030210,0.0033454,0.0037017,0.0040928,0.0045216,0.0049914,0.0055057,0.0060683,0.0066832,0.0073546,0.0080873,0.0088860,0.0097562,0.0107033,0.0117334,0.0128639,0.0141270,0.0155517,0.0171616,0.0189843,0.0210521,0.0234030,0.0260812,0.0291390,0.0326382,0.0366519,0.0412668,0.0465866,0.0527351,0.0598611,0.0681441,0.0778020,0.0891002,0.1023643,0.1179958,0.1358145,0.1553955,0.1768029,0.2000555,0.2246503,0.2503659,0.2777413,0.3067744,0.3373212,0.3691933,0.4021603,0.4359552,0.4702822,0.5048266,0.5392662,0.5732832,0.6065754,0.6388667,0.6699156,1.0132806,2.0000000
2017-2018,1,24,0.0006083,0.0006364,0.0006677,0.0007025,0.0007414,0.0007847,0.0008329,0.0008867,0.0009467,0.0010137,0.0010886,0.0011725,0.0012665,0.0013721,0.0014908,0.0016245,0.0017754,0.0019459,0.0021391,0.0023583,0.0026055,0.0028803,0.0031835,0.0035181,0.0038872,0.0042944,0.0047435,0.0052388,0.0057850,0.0063871,0.0070508,0.0077825,0.0085888,0.0094775,0.0104567,0.0115356,0.0127243,0.0140338,0.0154764,0.0170656,0.0188238,0.0207840,0.0229785,0.0254386,0.0282001,0.0313041,0.0347980,0.0387367,0.0431835,0.0482119,0.0539075,0.0603699,0.0677159,0.0760825,0.0856313,0.0965532,0.1090755,0.1234691,0.1400597,0.1592403,0.1804474,0.2030328,0.2273313,0.2533093,0.2805287,0.3084607,0.3373366,0.3673949,0.3984420,0.4302544,0.4625850,0.4951696,0.5277362,0.5600137,0.5917404,0.6226730,0.6525932,0.6813130,0.7086787,1.0341330,2.0000000
2017-2018,2,24,0.0002874,0.0003139,0.0003429,0.0003749,0.0004102,0.0004491,0.0004920,0.0005394,0.0005916,0.0006494,0.0007133,0.0007841,0.0008624,0.0009491,0.0010453,0.0011519,0.0012703,0.0014018,0.0015479,0.0017103,0.0018905,0.0020889,0.0023068,0.0025457,0.0028077,0.0030947,0.0034090,0.0037528,0.0041288,0.0045396,0.0049883,0.0054779,0.0060119,0.0065940,0.0072280,0.0079181,0.0086690,0.0094853,0.0103723,0.0113354,0.0123914,0.0135712,0.0149023,0.0164070,0.0181114,0.0200459,0.0222465,0.0247552,0.0276216,0.0309044,0.0346734,0.0390115,0.0440177,0.0498108,0.0565338,0.0643597,0.0734984,0.0842068,0.0968001,0.1116685,0.1287521,0.1476949,0.1684762,0.1911214,0.2141485,0.2379284,0.2644294,0.2926718,0.3225361,0.3538567,0.3864231,0.4199839,0.4542532,0.4889198,0.5236578,0.5581390,0.5920447,0.6250771,0.6569697,1.0062410,2.0000000
2017-2018,1,35,0.0005990,0.0006322,0.0006688,0.0007090,0.0007534,0.0008022,0.0008561,0.0009156,0.0009814,0.0010542,0.0011350,0.0012246,0.0013242,0.0014350,0.0015585,0.0016964,0.0018506,0.0020232,0.0022168,0.0024342,0.0026773,0.0029459,0.0032412,0.0035656,0.0039221,0.0043139,0.0047442,0.0052170,0.0057363,0.0063067,0.0069332,0.0076212,0.0083768,0.0092065,0.0101175,0.0111178,0.0122162,0.0134221,0.0147462,0.0161999,0.0178048,0.0195943,0.0216004,0.0238528,0.0263856,0.0292385,0.0324573,0.0360952,0.0402142,0.0448867,0.0501971,0.0562449,0.0631469,0.0710417,0.0800931,0.0904968,0.1024868,0.1163447,0.1324115,0.1511018,0.1719482,0.1943342,0.2185068,0.2444351,0.2710055,0.2979772,0.3266292,0.3565658,0.3876021,0.4195202,0.4520744,0.4849988,0.5180145,0.5508402,0.5832007,0.6148360,0.6455100,0.6750159,0.7031814,1.0312681,2.0000000
2017-2018,2,35,0.0003177,0.0003443,0.0003734,0.0004051,0.0004399,0.0004780,0.0005196,0.0005653,0.0006154,0.0006703,0.0007307,0.0007970,0.0008698,0.0009500,0.0010382,0.0011353,0.0012423,0.0013603,0.0014904,0.0016341,0.0017925,0.0019668,0.0021582,0.0023684,0.0025995,0.0028534,0.0031324,0.0034391,0.0037762,0.0041469,0.0045544,0.0050026,0.0054955,0.0060377,0.0066342,0.0072906,0.0080129,0.0088079,0.0096831,0.0106467,0.0117146,0.0129124,0.0142644,0.0157933,0.0175256,0.0194920,0.0217286,0.0242777,0.0271890,0.0305212,0.0343436,0.0387384,0.0438034,0.0496555,0.0564347,0.0643096,0.0734841,0.0842060,0.0967782,0.1115733,0.1285769,0.1474787,0.1682417,0.1908993,0.2140393,0.2381211,0.2650676,0.2938259,0.3242714,0.3562301,0.3894795,0.4237536,0.4587492,0.4941365,0.5295703,0.5647035,0.5992003,0.6327484,0.6650696,1.0109985,2.0000000
2017-2018,1,46,0.0007997,0.0008413,0.0008868,0.0009368,0.0009916,0.0010518,0.0011179,0.0011906,0.0012706,0.0013588,0.0014561,0.0015636,0.0016825,0.0018141,0.0019600,0.0021220,0.0023022,0.0025027,0.0027264,0.0029761,0.0032538,0.0035597,0.0038949,0.0042626,0.0046657,0.0051079,0.0055930,0.0061254,0.0067096,0.0073510,0.0080552,0.0088285,0.0096781,0.0106115,0.0116373,0.0127651,0.0140051,0.0153689,0.0168695,0.0185209,0.0203457,0.0223761,0.0246438,0.0271797,0.0300195,0.0332044,0.0367814,0.0408049,0.0453378,0.0504531,0.0562355,0.0627838,0.0702135,0.0786600,0.0882829,0.0992709,0.1118479,0.1262812,0.1428913,0.1620649,0.1830285,0.2050413,0.2286216,0.2537333,0.2791676,0.3050427,0.3329386,0.3619589,0.3919319,0.4226593,0.4539205,0.4854791,0.5170897,0.5485054,0.5794855,0.6098030,0.6392507,0.6676463,0.6948364,1.0261089,2.0000000
2017-2018,2,46,0.0005543,0.0005877,0.0006240,0.0006633,0.0007061,0.0007526,0.0008032,0.0008583,0.0009184,0.0009840,0.0010556,0.0011340,0.0012198,0.0013137,0.0014168,0.0015300,0.0016543,0.0017911,0.0019418,0.0021078,0.0022906,0.0024909,0.0027098,0.0029493,0.0032114,0.0034984,0.0038127,0.0041571,0.0045347,0.0049488,0.0054031,0.0059018,0.0064496,0.0070514,0.0077129,0.0084404,0.0092409,0.0101220,0.0110925,0.0121618,0.0133465,0.0146711,0.0161595,0.0178350,0.0197243,0.0218584,0.0242734,0.0270114,0.0301216,0.0336617,0.0376992,0.0423138,0.0475999,0.0536689,0.0606538,0.0687135,0.0780385,0.0888586,0.1014524,0.1161597,0.1328212,0.1510829,0.1710188,0.1926646,0.2165645,0.2421468,0.2685726,0.2966606,0.3262898,0.3572962,0.3894747,0.4225823,0.4563450,0.4904662,0.5246363,0.5585442,0.5918883,0.6243865,0.6557858,1.0053921,2.0000000
2017-2018,1,47,0.0011471,0.0011851,0.0012273,0.0012738,0.0013251,0.0013817,0.0014439,0.0015124,0.0015878,0.0016708,0.0017621,0.0018627,0.0019735,0.0020956,0.0022305,0.0023795,0.0025442,0.0027265,0.0029287,0.0031530,0.0034013,0.0036743,0.0039739,0.0043027,0.0046641,0.0050617,0.0054995,0.0059821,0.0065146,0.0071026,0.0077527,0.0084722,0.0092693,0.0101533,0.0111348,0.0122255,0.0134392,0.0147910,0.0162985,0.0179816,0.0198616,0.0219593,0.0242992,0.0269114,0.0298305,0.0330957,0.0367520,0.0408505,0.0454498,0.0506172,0.0564303,0.0629781,0.0703640,0.0787076,0.0881482,0.0988483,0.1109986,0.1248231,0.1405872,0.1586057,0.1782418,0.1988824,0.2209383,0.2443759,0.2660756,0.2875133,0.3133943,0.3404181,0.3684551,0.3973506,0.4269276,0.4569907,0.4873309,0.5177312,0.5479727,0.5778412,0.6071324,0.6356580,0.6632499,1.0082434,2.0000000
2017-2018,2,47,0.0005578,0.0006006,0.0006466,0.0006961,0.0007494,0.0008068,0.0008684,0.0009348,0.0010061,0.0010829,0.0011655,0.0012543,0.0013498,0.0014525,0.0015629,0.0016817,0.0018094,0.0019467,0.0020944,0.0022532,0.0024245,0.0026107,0.0028138,0.0030357,0.0032782,0.0035434,0.0038338,0.0041519,0.0045007,0.0048835,0.0053040,0.0057662,0.0062748,0.0068349,0.0074521,0.0081330,0.0088849,0.0097157,0.0106347,0.0116522,0.0127840,0.0140521,0.0154789,0.0170870,0.0189027,0.0209566,0.0232843,0.0259275,0.0289349,0.0323637,0.0362814,0.0407674,0.0459160,0.0518393,0.0586709,0.0665710,0.0757322,0.0863876,0.0988205,0.1133774,0.1299707,0.1482908,0.1683836,0.1903026,0.2151802,0.2422651,0.2699546,0.2994768,0.3306896,0.3633991,0.3973614,0.4322882,0.4678554,0.5037140,0.5395040,0.5748680,0.6094651,0.6429840,0.6751527,1.0166773,2.0000000
2017-2018,1,48,0.0007454,0.0007764,0.0008109,0.0008491,0.0008916,0.0009388,0.0009911,0.0010491,0.0011136,0.0011851,0.0012647,0.0013533,0.0014520,0.0015621,0.0016851,0.0018227,0.0019769,0.0021499,0.0023444,0.0025634,0.0028085,0.0030793,0.0033765,0.0037028,0.0040610,0.0044544,0.0048864,0.0053608,0.0058820,0.0064545,0.0070836,0.0077750,0.0085348,0.0093700,0.0102883,0.0112980,0.0124086,0.0136303,0.0149745,0.0164538,0.0180904,0.0199180,0.0219691,0.0242750,0.0268713,0.0297998,0.0331085,0.0368537,0.0411009,0.0459267,0.0514208,0.0576892,0.0648567,0.0730715,0.0825096,0.0933819,0.1059413,0.1204935,0.1374094,0.1571426,0.1790063,0.2022540,0.2273257,0.2541857,0.2823774,0.3113271,0.3412448,0.3723754,0.4045004,0.4373692,0.4707067,0.5042221,0.5376190,0.5706057,0.6029055,0.6342654,0.6644636,0.6933145,0.7206719,1.0410542,2.0000000
2017-2018,2,48,0.0003688,0.0004001,0.0004340,0.0004709,0.0005110,0.0005546,0.0006019,0.0006534,0.0007094,0.0007702,0.0008364,0.0009083,0.0009865,0.0010716,0.0011642,0.0012649,0.0013745,0.0014938,0.0016236,0.0017649,0.0019190,0.0020876,0.0022724,0.0024751,0.0026977,0.0029421,0.0032108,0.0035062,0.0038312,0.0041890,0.0045831,0.0050176,0.0054968,0.0060257,0.0066098,0.0072552,0.0079689,0.0087585,0.0096328,0.0106015,0.0116804,0.0128928,0.0142621,0.0158112,0.0175671,0.0195613,0.0218304,0.0244175,0.0273733,0.0307576,0.0346410,0.0391072,0.0442560,0.0502063,0.0571009,0.0651115,0.0744458,0.0853564,0.0981518,0.1132116,0.1302713,0.1489082,0.1692788,0.1914122,0.2148416,0.2395937,0.2662726,0.2946444,0.3245848,0.3559254,0.3884545,0.4219221,0.4560458,0.4905203,0.5250275,0.5592481,0.5928735,0.6256164,0.6572199,1.0062751,2.0000000
2017-2018,1,59,0.0007632,0.0007995,0.0008390,0.0008822,0.0009294,0.0009810,0.0010374,0.0010992,0.0011668,0.0012410,0.0013224,0.0014118,0.0015101,0.0016183,0.0017377,0.0018693,0.0020148,0.0021757,0.0023540,0.0025517,0.0027703,0.0030102,0.0032724,0.0035593,0.0038732,0.0042169,0.0045935,0.0050062,0.0054587,0.0059551,0.0065000,0.0070984,0.0077558,0.0084786,0.0092735,0.0101482,0.0111113,0.0121724,0.0133419,0.0146318,0.0160627,0.0176662,0.0194728,0.0215121,0.0238184,0.0264317,0.0293990,0.0327752,0.0366248,0.0410243,0.0460636,0.0518499,0.0585108,0.0661989,0.0750976,0.0854283,0.0974597,0.1115195,0.1280103,0.1474297,0.1693179,0.1930039,0.2187243,0.2464421,0.2739884,0.3015314,0.3319154,0.3636826,0.3966070,0.4304238,0.4648367,0.4995281,0.5341701,0.5684370,0.6020175,0.6346249,0.6660071,0.6959524,0.7242942,1.0435228,2.0000000
2017-2018,2,59,0.0003701,0.0003972,0.0004267,0.0004588,0.0004937,0.0005317,0.0005732,0.0006185,0.0006680,0.0007220,0.0007811,0.0008458,0.0009167,0.0009944,0.0010797,0.0011733,0.0012762,0.0013893,0.0015138,0.0016510,0.0018019,0.0019674,0.0021486,0.0023471,0.0025647,0.0028032,0.0030646,0.0033513,0.0036659,0.0040109,0.0043897,0.0048055,0.0052622,0.0057638,0.0063150,0.0069208,0.0075869,0.0083194,0.0091252,0.0100121,0.0109955,0.0121012,0.0133536,0.0147751,0.0163920,0.0182350,0.0203405,0.0227513,0.0255182,0.0287016,0.0323735,0.0366197,0.0415435,0.0472692,0.0539472,0.0617602,0.0709315,0.0817351,0.0945098,0.1096769,0.1271928,0.1467196,0.1682708,0.1918963,0.2179399,0.2457847,0.2748123,0.3057829,0.3385233,0.3727999,0.4083232,0.4447551,0.4817211,0.5188250,0.5556654,0.5918527,0.6270254,0.6608632,0.6930977,1.0269569,2.0000000
2017-2018,1,60,0.0012252,0.0012508,0.0012816,0.0013182,0.0013608,0.0014101,0.0014665,0.0015310,0.0016043,0.0016873,0.0017813,0.0018876,0.0020076,0.0021433,0.0022967,0.0024703,0.0026670,0.0028901,0.0031436,0.0034322,0.0037580,0.0041194,0.0045171,0.0049548,0.0054368,0.0059677,0.0065527,0.0071975,0.0079085,0.0086928,0.0095583,0.0105138,0.0115690,0.0127348,0.0140234,0.0154484,0.0170248,0.0187696,0.0207017,0.0228423,0.0252255,0.0278819,0.0308355,0.0341216,0.0377806,0.0418579,0.0464049,0.0514801,0.0571502,0.0634911,0.0708747,0.0795316,0.0894200,0.1007400,0.1137290,0.1286699,0.1459014,0.1658306,0.1889498,0.2158580,0.2458241,0.2778580,0.3124283,0.3494870,0.3874595,0.4258961,0.4669338,0.5097536,0.5540803,0.5995929,0.6459328,0.6927138,0.7395350,0.7859938,0.8316996,0.8762862,0.9194231,0.9608242,1.0002535,1.2186028,2.0000000
2017-2018,2,60,0.0007886,0.0007801,0.0007765,0.0007778,0.0007840,0.0007953,0.0008118,0.0008339,0.0008620,0.0008966,0.0009385,0.0009886,0.0010480,0.0011179,0.0012000,0.0012963,0.0014091,0.0015414,0.0016969,0.0018798,0.0020918,0.0023306,0.0025955,0.0028893,0.0032150,0.0035760,0.0039760,0.0044188,0.0049090,0.0054514,0.0060513,0.0067145,0.0074475,0.0082574,0.0091517,0.0101391,0.0112288,0.0124311,0.0137570,0.0152190,0.0168348,0.0186257,0.0206117,0.0228146,0.0252590,0.0279723,0.0309854,0.0343325,0.0380525,0.0421888,0.0472027,0.0533311,0.0604210,0.0686451,0.0782119,0.0893737,0.1024371,0.1177769,0.1358540,0.1572380,0.1817295,0.2087609,0.2384391,0.2708114,0.3047054,0.3401730,0.3789446,0.4202773,0.4639876,0.5098228,0.5574631,0.6065281,0.6565870,0.7071725,0.7577974,0.8079729,0.8572268,0.9051205,0.9512638,1.1901612,2.0000000
2017-2018,1,61,0.0012039,0.0012226,0.0012462,0.0012752,0.0013099,0.0013506,0.0013980,0.0014525,0.0015148,0.0015859,0.0016667,0.0017583,0.0018620,0.0019793,0.0021121,0.0022624,0.0024326,0.0026257,0.0028450,0.0030943,0.0033756,0.0036873,0.0040301,0.0044073,0.0048224,0.0052797,0.0057836,0.0063393,0.0069523,0.0076290,0.0083765,0.0092027,0.0101163,0.0111274,0.0122468,0.0134872,0.0148625,0.0163883,0.0180823,0.0199645,0.0220935,0.0245085,0.0272176,0.0302603,0.0336818,0.0375341,0.0418773,0.0467806,0.0523244,0.0586017,0.0658721,0.0743416,0.0840921,0.0953456,0.1083681,0.1234797,0.1410677,0.1616029,0.1856611,0.2139501,0.2451481,0.2779022,0.3132623,0.3511766,0.3900573,0.4294384,0.4714666,0.5153133,0.5606966,0.6072880,0.6547205,0.7025997,0.7505156,0.7980569,0.8448244,0.8904443,0.9345788,0.9769357,1.0172741,1.2301986,2.0000000
2017-2018,2,61,0.0007340,0.0007178,0.0007074,0.0007025,0.0007031,0.0007092,0.0007208,0.0007383,0.0007621,0.0007928,0.0008312,0.0008781,0.0009349,0.0010031,0.0010846,0.0011818,0.0012978,0.0014362,0.0016018,0.0018003,0.0020342,0.0023003,0.0025977,0.0029295,0.0032992,0.0037105,0.0041674,0.0046743,0.0052358,0.0058568,0.0065427,0.0072991,0.0081321,0.0090481,0.0100538,0.0111565,0.0123638,0.0136836,0.0151245,0.0166953,0.0184110,0.0202893,0.0223448,0.0245927,0.0270495,0.0297329,0.0326621,0.0358579,0.0393423,0.0431395,0.0480223,0.0543151,0.0616073,0.0700808,0.0799556,0.0914984,0.1050342,0.1209614,0.1397706,0.1620700,0.1875937,0.2157113,0.2465872,0.2802697,0.3155514,0.3524662,0.3928180,0.4358341,0.4813236,0.5290240,0.5786028,0.6296649,0.6817629,0.7344111,0.7871035,0.8393320,0.8906056,0.9404684,0.9885139,1.2152034,2.0000000
